GROUP,LOCA
HEADING,LOCA_ID,LOCA_LAT,LOCA_LON,LOCA_TYPE,LOCA_GL,LOCA_FDEP,LOCA_STAR,LOCA_ENDD,LOCA_REM
UNIT,,deg,deg,,m,m,yyyy-mm-dd,yyyy-mm-dd,
TYPE,ID,5DP,5DP,PA,2DP,2DP,DT,DT,X
DATA,CPT_26191,-43.54996631,172.7476382,SCPG,1.86,19.98,2013-11-04,2013-11-04,
" "
GROUP,SCPG
HEADING,LOCA_ID,SCPG_CSA,SCPG_RATE,SCPG_WAT,SCPG_CREW,SCPG_METH,SCPG_REM
UNIT,,cm2,cm/s,m,,,
TYPE,ID,0DP,2DP,2DP,X,X,X
DATA,CPT_26191,10,2,1,GCL,AS1289.6.5.1-1999,"Drill Rig Name: Georig 220"
" "
" "
GROUP,SCPT
HEADING,LOCA_ID,SCPT_DPTH,SCPT_RES,SCPT_FRES,SCPT_PWP2,SCPT_REM
UNIT,,m,MPa,MPa,MPa,
TYPE,ID,3DP,4DP,4DP,4DP,X
DATA,CPT_26191,15.3,17.374,0.1522,0.1146,
DATA,CPT_26191,15.32,17.527,0.1501,0.1168,
DATA,CPT_26191,15.34,18.074,0.1485,0.1177,
DATA,CPT_26191,15.36,18.452,0.1485,0.1177,
DATA,CPT_26191,15.38,18.836,0.1413,0.1209,
DATA,CPT_26191,15.4,18.978,0.1419,0.1201,
DATA,CPT_26191,15.42,18.831,0.1421,0.1189,
DATA,CPT_26191,15.44,18.65,0.144,0.1196,
DATA,CPT_26191,15.46,18.702,0.1453,0.119,
DATA,CPT_26191,15.48,18.617,0.1453,0.119,
DATA,CPT_26191,15.5,18.462,0.1477,0.116,
DATA,CPT_26191,15.52,18.079,0.1507,0.1165,
DATA,CPT_26191,15.54,17.759,0.1521,0.1159,
DATA,CPT_26191,15.56,17.184,0.1518,0.1156,
DATA,CPT_26191,15.58,16.887,0.1536,0.1157,
DATA,CPT_26191,15.6,16.783,0.1534,0.1163,
DATA,CPT_26191,15.62,16.78,0.1508,0.1191,
DATA,CPT_26191,15.64,16.913,0.1409,0.1175,
DATA,CPT_26191,15.66,17.047,0.131,0.116,
DATA,CPT_26191,15.68,17.404,0.1284,0.1256,
DATA,CPT_26191,15.7,17.777,0.1268,0.1268,
DATA,CPT_26191,15.72,18.038,0.124,0.1285,
DATA,CPT_26191,15.74,18.07,0.1246,0.1269,
DATA,CPT_26191,15.76,17.292,0.1284,0.1245,
DATA,CPT_26191,15.78,17.292,0.1309,0.1219,
DATA,CPT_26191,15.8,17.389,0.1359,0.1219,
DATA,CPT_26191,15.82,17.629,0.1363,0.1239,
DATA,CPT_26191,15.84,17.608,0.1378,0.1261,
DATA,CPT_26191,15.86,17.429,0.138,0.1247,
DATA,CPT_26191,15.88,17.102,0.1369,0.1238,
DATA,CPT_26191,15.9,16.901,0.1361,0.1245,
DATA,CPT_26191,15.92,16.744,0.1375,0.1237,
DATA,CPT_26191,15.94,16.827,0.1387,0.1245,
DATA,CPT_26191,15.96,16.893,0.1387,0.1245,
DATA,CPT_26191,15.98,16.688,0.1373,0.1263,
DATA,CPT_26191,16,16.256,0.1359,0.1265,
DATA,CPT_26191,16.02,15.995,0.1366,0.125,
DATA,CPT_26191,16.04,15.629,0.1362,0.1252,
DATA,CPT_26191,16.06,15.44,0.1372,0.1266,
DATA,CPT_26191,16.08,15.333,0.1375,0.127,
DATA,CPT_26191,16.1,15.617,0.1359,0.1293,
DATA,CPT_26191,16.12,15.617,0.1323,0.1307,
DATA,CPT_26191,16.14,15.837,0.1288,0.1329,
DATA,CPT_26191,16.16,15.837,0.1276,0.1335,
DATA,CPT_26191,16.18,15.655,0.1283,0.1325,
DATA,CPT_26191,16.2,15.706,0.1286,0.133,
DATA,CPT_26191,16.22,15.748,0.1317,0.135,
DATA,CPT_26191,16.24,15.684,0.1333,0.1338,
DATA,CPT_26191,16.26,15.699,0.135,0.1329,
DATA,CPT_26191,16.28,15.699,0.1344,0.1332,
DATA,CPT_26191,16.3,15.658,0.1335,0.1333,
DATA,CPT_26191,16.32,15.366,0.1339,0.1312,
DATA,CPT_26191,16.34,14.778,0.1339,0.1312,
DATA,CPT_26191,16.36,14.572,0.1324,0.1353,
DATA,CPT_26191,16.38,14.48,0.13,0.1333,
DATA,CPT_26191,16.4,14.409,0.1277,0.1354,
DATA,CPT_26191,16.42,14.244,0.1262,0.1371,
DATA,CPT_26191,16.44,14.137,0.1241,0.1375,
DATA,CPT_26191,16.46,13.953,0.1236,0.1373,
DATA,CPT_26191,16.48,13.766,0.1229,0.139,
DATA,CPT_26191,16.5,13.802,0.1238,0.1376,
DATA,CPT_26191,16.52,14.168,0.1223,0.14,
DATA,CPT_26191,16.54,14.168,0.1218,0.1418,
DATA,CPT_26191,16.56,14.237,0.1201,0.1426,
DATA,CPT_26191,16.58,14.432,0.1199,0.1421,
DATA,CPT_26191,16.6,14.694,0.1185,0.1424,
DATA,CPT_26191,16.62,14.9,0.118,0.1436,
DATA,CPT_26191,16.64,14.682,0.1143,0.1382,
DATA,CPT_26191,16.66,14.464,0.1106,0.1328,
DATA,CPT_26191,16.68,14.464,0.1141,0.1352,
DATA,CPT_26191,16.7,14.558,0.1168,0.1382,
DATA,CPT_26191,16.72,14.828,0.1181,0.1421,
DATA,CPT_26191,16.74,15.38,0.1196,0.1455,
DATA,CPT_26191,16.76,15.986,0.1189,0.1464,
DATA,CPT_26191,16.78,16.701,0.1198,0.1445,
DATA,CPT_26191,16.8,17.118,0.1198,0.145,
DATA,CPT_26191,16.82,17.282,0.1236,0.1426,
DATA,CPT_26191,16.84,17.336,0.13,0.142,
DATA,CPT_26191,16.86,17.297,0.13,0.142,
DATA,CPT_26191,16.88,17.257,0.1452,0.137,
DATA,CPT_26191,16.9,17.187,0.1452,0.137,
DATA,CPT_26191,16.92,17.244,0.1491,0.1392,
DATA,CPT_26191,16.94,17.466,0.1491,0.1392,
DATA,CPT_26191,16.96,17.544,0.1493,0.1388,
DATA,CPT_26191,16.98,17.362,0.1493,0.1388,
DATA,CPT_26191,17,17.381,0.1514,0.1333,
DATA,CPT_26191,17.02,17.381,0.1509,0.1221,
DATA,CPT_26191,17.04,17.377,0.1505,0.1217,
DATA,CPT_26191,17.06,17.377,0.1522,0.1269,
DATA,CPT_26191,17.08,17.187,0.1523,0.1304,
DATA,CPT_26191,17.1,17.365,0.1509,0.1322,
DATA,CPT_26191,17.12,17.365,0.1496,0.138,
DATA,CPT_26191,17.14,17.381,0.15,0.1354,
DATA,CPT_26191,17.16,17.451,0.1523,0.1374,
DATA,CPT_26191,17.18,17.623,0.1521,0.1388,
DATA,CPT_26191,17.2,18.086,0.1517,0.1402,
DATA,CPT_26191,17.22,18.649,0.1515,0.14,
DATA,CPT_26191,17.24,18.794,0.1515,0.14,
DATA,CPT_26191,17.26,18.81,0.1519,0.1408,
DATA,CPT_26191,17.28,18.689,0.1519,0.1408,
DATA,CPT_26191,17.3,18.634,0.1568,0.1391,
DATA,CPT_26191,17.32,18.471,0.1568,0.1391,
DATA,CPT_26191,17.34,18.311,0.1612,0.1368,
DATA,CPT_26191,17.36,18.352,0.1612,0.1368,
DATA,CPT_26191,17.38,18.375,0.1627,0.1367,
DATA,CPT_26191,17.4,18.375,0.1623,0.1381,
DATA,CPT_26191,17.42,17.837,0.1623,0.1352,
DATA,CPT_26191,17.44,17.837,0.1619,0.1338,
DATA,CPT_26191,17.46,17.669,0.1611,0.1376,
DATA,CPT_26191,17.48,17.616,0.1606,0.138,
DATA,CPT_26191,17.5,17.552,0.1603,0.1384,
DATA,CPT_26191,17.52,17.426,0.1589,0.1391,
DATA,CPT_26191,17.54,17.68,0.1552,0.1394,
DATA,CPT_26191,17.56,17.84,0.1528,0.14,
DATA,CPT_26191,17.58,17.991,0.1521,0.1399,
DATA,CPT_26191,17.6,17.939,0.1523,0.1404,
DATA,CPT_26191,17.62,17.924,0.1523,0.1404,
DATA,CPT_26191,17.64,17.83,0.151,0.1405,
DATA,CPT_26191,17.66,17.735,0.1496,0.1406,
DATA,CPT_26191,17.68,17.64,0.1482,0.1407,
DATA,CPT_26191,17.7,17.546,0.1468,0.1407,
DATA,CPT_26191,17.72,17.601,0.1479,0.1432,
DATA,CPT_26191,17.74,17.887,0.1479,0.1432,
DATA,CPT_26191,17.76,18.037,0.1473,0.144,
DATA,CPT_26191,17.78,18.118,0.1473,0.144,
DATA,CPT_26191,17.8,17.721,0.1482,0.1427,
DATA,CPT_26191,17.82,17.721,0.1488,0.1415,
DATA,CPT_26191,17.84,17.609,0.1503,0.1386,
DATA,CPT_26191,17.86,17.609,0.1502,0.1376,
DATA,CPT_26191,17.88,17.748,0.1498,0.1403,
DATA,CPT_26191,17.9,17.942,0.1486,0.1411,
DATA,CPT_26191,17.92,18.028,0.146,0.1452,
DATA,CPT_26191,17.94,17.968,0.1458,0.1458,
DATA,CPT_26191,17.96,17.797,0.1447,0.1459,
DATA,CPT_26191,17.98,17.831,0.1449,0.1473,
DATA,CPT_26191,18,18.229,0.1451,0.1479,
DATA,CPT_26191,18.02,18.269,0.1472,0.1509,
DATA,CPT_26191,18.04,17.858,0.1472,0.1509,
DATA,CPT_26191,18.06,17.699,0.1507,0.1447,
DATA,CPT_26191,18.08,17.671,0.1507,0.1447,
DATA,CPT_26191,18.1,17.844,0.1528,0.148,
DATA,CPT_26191,18.12,17.944,0.1528,0.148,
DATA,CPT_26191,18.14,17.996,0.1533,0.1492,
DATA,CPT_26191,18.16,18.016,0.1533,0.1492,
DATA,CPT_26191,18.18,18.171,0.1508,0.1471,
DATA,CPT_26191,18.2,18.171,0.1503,0.1496,
DATA,CPT_26191,18.22,18.126,0.1509,0.1487,
DATA,CPT_26191,18.24,18.126,0.1494,0.1445,
DATA,CPT_26191,18.26,18.083,0.1458,0.1501,
DATA,CPT_26191,18.28,18.021,0.1443,0.1289,
DATA,CPT_26191,18.3,18.094,0.1335,0.1396,
DATA,CPT_26191,18.32,18.033,0.1321,0.149,
DATA,CPT_26191,18.34,17.899,0.1322,0.1502,
DATA,CPT_26191,18.36,17.681,0.1324,0.1491,
DATA,CPT_26191,18.38,17.424,0.1363,0.1465,
DATA,CPT_26191,18.4,17.49,0.1389,0.1502,
DATA,CPT_26191,18.42,17.444,0.1389,0.1502,
DATA,CPT_26191,18.44,17.405,0.1493,0.1521,
DATA,CPT_26191,18.46,17.356,0.1493,0.1521,
DATA,CPT_26191,18.48,17.272,0.1496,0.1528,
DATA,CPT_26191,18.5,17.063,0.1496,0.1528,
DATA,CPT_26191,18.52,17.002,0.1521,0.1531,
DATA,CPT_26191,18.54,17.079,0.1521,0.1531,
DATA,CPT_26191,18.56,17.262,0.1538,0.1541,
DATA,CPT_26191,18.58,17.262,0.1543,0.1537,
DATA,CPT_26191,18.6,17.198,0.1527,0.1524,
DATA,CPT_26191,18.62,17.198,0.1522,0.1548,
DATA,CPT_26191,18.64,15.282,0.1516,0.1517,
DATA,CPT_26191,18.66,15.603,0.1395,0.149,
DATA,CPT_26191,18.68,15.104,0.1423,0.1512,
DATA,CPT_26191,18.7,14.605,0.145,0.1534,
DATA,CPT_26191,18.72,14.338,0.145,0.1534,
DATA,CPT_26191,18.74,14.411,0.1434,0.1565,
DATA,CPT_26191,18.76,14.657,0.1434,0.1565,
DATA,CPT_26191,18.78,15.309,0.1388,0.1611,
DATA,CPT_26191,18.8,15.309,0.1374,0.1633,
DATA,CPT_26191,18.82,15.708,0.1358,0.1635,
DATA,CPT_26191,18.84,15.708,0.136,0.163,
DATA,CPT_26191,18.86,15.401,0.1393,0.1609,
DATA,CPT_26191,18.88,15.505,0.1416,0.1605,
DATA,CPT_26191,18.9,15.612,0.1482,0.1622,
DATA,CPT_26191,18.92,15.786,0.1492,0.1617,
DATA,CPT_26191,18.94,16.07,0.1496,0.162,
DATA,CPT_26191,18.96,16.239,0.1492,0.1624,
DATA,CPT_26191,18.98,16.669,0.1475,0.163,
DATA,CPT_26191,19,16.578,0.148,0.1636,
DATA,CPT_26191,19.02,16.232,0.148,0.1636,
DATA,CPT_26191,19.04,16.221,0.1549,0.1614,
DATA,CPT_26191,19.06,16.565,0.1549,0.1614,
DATA,CPT_26191,19.08,16.869,0.1547,0.1632,
DATA,CPT_26191,19.1,17.264,0.1547,0.1632,
DATA,CPT_26191,19.12,17.441,0.1533,0.1606,
DATA,CPT_26191,19.14,17.354,0.1533,0.1606,
DATA,CPT_26191,19.16,17.146,0.1485,0.1616,
DATA,CPT_26191,19.18,17.146,0.1479,0.1562,
DATA,CPT_26191,19.2,16.865,0.1494,0.1583,
DATA,CPT_26191,19.22,16.865,0.1486,0.1561,
DATA,CPT_26191,19.24,16.286,0.1451,0.1594,
DATA,CPT_26191,19.26,16.292,0.1468,0.1381,
DATA,CPT_26191,19.28,16.449,0.1421,0.0789,
DATA,CPT_26191,19.3,16.589,0.1356,0.0906,
DATA,CPT_26191,19.32,16.82,0.1323,0.1173,
DATA,CPT_26191,19.34,16.949,0.1328,0.1315,
DATA,CPT_26191,19.36,17.137,0.136,0.1454,
DATA,CPT_26191,19.38,17.35,0.1335,0.1551,
DATA,CPT_26191,19.4,17.449,0.1335,0.1551,
DATA,CPT_26191,19.42,17.365,0.1505,0.1633,
DATA,CPT_26191,19.44,17.065,0.1505,0.1633,
DATA,CPT_26191,19.46,16.866,0.1649,0.163,
DATA,CPT_26191,19.48,16.558,0.1649,0.163,
DATA,CPT_26191,19.5,16.509,0.1707,0.1636,
DATA,CPT_26191,19.52,16.745,0.1707,0.1636,
DATA,CPT_26191,19.54,17.417,0.1693,0.1697,
DATA,CPT_26191,19.56,17.417,0.1664,0.1696,
DATA,CPT_26191,19.58,17.874,0.1636,0.1688,
DATA,CPT_26191,19.6,17.874,0.1622,0.1681,
DATA,CPT_26191,19.62,17.596,0.1591,0.1671,
DATA,CPT_26191,19.64,17.319,0.1561,0.1662,
DATA,CPT_26191,19.66,17.223,0.1602,0.1657,
DATA,CPT_26191,19.68,17.127,0.164,0.1654,
DATA,CPT_26191,19.7,16.665,0.1656,0.1643,
DATA,CPT_26191,19.72,16.358,0.1656,0.1643,
DATA,CPT_26191,19.74,16.11,0.1673,0.1665,
DATA,CPT_26191,19.76,16.097,0.1673,0.1665,
DATA,CPT_26191,19.78,16.138,0.167,0.1703,
DATA,CPT_26191,19.8,15.96,0.167,0.1703,
DATA,CPT_26191,19.82,15.781,0.1648,0.1695,
DATA,CPT_26191,19.84,15.594,0.1648,0.1695,
DATA,CPT_26191,19.86,15.54,0.1618,0.1706,
DATA,CPT_26191,19.88,15.54,0.1598,0.1707,
DATA,CPT_26191,19.9,15.04,0.1589,0.1729,
DATA,CPT_26191,19.92,15.04,0.1579,0.1726,
DATA,CPT_26191,19.94,14.801,0.1571,0.1728,
DATA,CPT_26191,19.96,14.877,0.1562,0.174,
DATA,CPT_26191,19.98,15.35,0.1721,0.1814,
DATA,CPT_26191,2,6.928,0.0315,0.0094,
DATA,CPT_26191,2.02,6.982,0.0293,0.0096,
DATA,CPT_26191,2.04,6.967,0.0282,0.0098,
DATA,CPT_26191,2.06,6.907,0.027,0.0099,
DATA,CPT_26191,2.08,6.777,0.0266,0.0101,
DATA,CPT_26191,2.1,6.595,0.0276,0.0104,
DATA,CPT_26191,2.12,6.4,0.0284,0.0106,
DATA,CPT_26191,2.14,6.274,0.03,0.0109,
DATA,CPT_26191,2.16,6.34,0.0303,0.011,
DATA,CPT_26191,2.18,6.598,0.03,0.0113,
DATA,CPT_26191,2.2,6.702,0.0294,0.0115,
DATA,CPT_26191,2.22,6.84,0.0275,0.0116,
DATA,CPT_26191,2.24,7.006,0.0268,0.0117,
DATA,CPT_26191,2.26,7.337,0.0266,0.0119,
DATA,CPT_26191,2.28,7.602,0.0273,0.012,
DATA,CPT_26191,2.3,7.925,0.0285,0.0124,
DATA,CPT_26191,2.32,8.246,0.0289,0.0125,
DATA,CPT_26191,2.34,9.318,0.0289,0.0125,
DATA,CPT_26191,2.36,9.818,0.0282,0.013,
DATA,CPT_26191,2.38,10.576,0.0278,0.013,
DATA,CPT_26191,2.4,11.037,0.0276,0.013,
DATA,CPT_26191,2.42,11.441,0.028,0.0129,
DATA,CPT_26191,2.44,11.625,0.0305,0.0126,
DATA,CPT_26191,2.46,11.777,0.0329,0.0126,
DATA,CPT_26191,2.48,11.892,0.0398,0.0134,
DATA,CPT_26191,2.5,11.94,0.0432,0.0136,
DATA,CPT_26191,2.52,11.883,0.0482,0.0138,
DATA,CPT_26191,2.54,11.795,0.0518,0.014,
DATA,CPT_26191,2.56,11.497,0.0562,0.0143,
DATA,CPT_26191,2.58,11.045,0.0581,0.0145,
DATA,CPT_26191,2.6,10.86,0.0561,0.0148,
DATA,CPT_26191,2.62,10.675,0.054,0.015,
DATA,CPT_26191,2.64,10.49,0.052,0.0152,
DATA,CPT_26191,2.66,10.305,0.0499,0.0155,
DATA,CPT_26191,2.68,10.273,0.0496,0.0158,
DATA,CPT_26191,2.7,10.274,0.0485,0.0159,
DATA,CPT_26191,2.72,10.317,0.0474,0.016,
DATA,CPT_26191,2.74,10.434,0.0461,0.0161,
DATA,CPT_26191,2.76,10.548,0.0452,0.0162,
DATA,CPT_26191,2.78,10.62,0.0435,0.0163,
DATA,CPT_26191,2.8,10.557,0.0437,0.0166,
DATA,CPT_26191,2.82,10.43,0.0437,0.0166,
DATA,CPT_26191,2.84,10.409,0.0444,0.0172,
DATA,CPT_26191,2.86,10.234,0.0448,0.0171,
DATA,CPT_26191,2.88,10.159,0.046,0.0176,
DATA,CPT_26191,2.9,10.09,0.0468,0.0176,
DATA,CPT_26191,2.92,10.122,0.0476,0.018,
DATA,CPT_26191,2.94,10.184,0.048,0.0183,
DATA,CPT_26191,2.96,10.262,0.0474,0.0182,
DATA,CPT_26191,2.98,10.322,0.0473,0.0185,
DATA,CPT_26191,3,10.414,0.0473,0.0184,
DATA,CPT_26191,3.02,10.414,0.0475,0.0183,
DATA,CPT_26191,3.04,10.415,0.0485,0.0184,
DATA,CPT_26191,3.06,10.381,0.0493,0.0185,
DATA,CPT_26191,3.08,10.337,0.051,0.0186,
DATA,CPT_26191,3.1,10.289,0.0515,0.0186,
DATA,CPT_26191,3.12,10.121,0.0519,0.0188,
DATA,CPT_26191,3.14,10.044,0.0521,0.019,
DATA,CPT_26191,3.16,10.09,0.0511,0.0196,
DATA,CPT_26191,3.18,10.163,0.0498,0.0195,
DATA,CPT_26191,3.2,10.047,0.0498,0.0195,
DATA,CPT_26191,3.22,9.919,0.0481,0.0198,
DATA,CPT_26191,3.24,9.864,0.0483,0.0201,
DATA,CPT_26191,3.26,9.94,0.048,0.0206,
DATA,CPT_26191,3.28,10.011,0.0477,0.0208,
DATA,CPT_26191,3.3,10.009,0.0478,0.0209,
DATA,CPT_26191,3.32,10.051,0.0477,0.021,
DATA,CPT_26191,3.34,10.095,0.0478,0.0214,
DATA,CPT_26191,3.36,10.111,0.0478,0.0216,
DATA,CPT_26191,3.38,9.961,0.0485,0.0218,
DATA,CPT_26191,3.4,9.961,0.0493,0.0219,
DATA,CPT_26191,3.42,9.868,0.0503,0.0226,
DATA,CPT_26191,3.44,9.846,0.0509,0.0226,
DATA,CPT_26191,3.46,9.85,0.0513,0.023,
DATA,CPT_26191,3.48,9.899,0.0508,0.0234,
DATA,CPT_26191,3.5,9.943,0.0498,0.0235,
DATA,CPT_26191,3.52,9.933,0.0494,0.0234,
DATA,CPT_26191,3.54,9.897,0.0494,0.0235,
DATA,CPT_26191,3.56,9.8,0.0495,0.0235,
DATA,CPT_26191,3.58,9.568,0.0495,0.0235,
DATA,CPT_26191,3.6,9.386,0.0507,0.0238,
DATA,CPT_26191,3.62,9.334,0.047,0.021,
DATA,CPT_26191,3.64,9.281,0.0433,0.0182,
DATA,CPT_26191,3.66,9.422,0.0442,0.0222,
DATA,CPT_26191,3.68,9.482,0.044,0.0235,
DATA,CPT_26191,3.7,9.53,0.0436,0.0247,
DATA,CPT_26191,3.72,9.615,0.0429,0.025,
DATA,CPT_26191,3.74,9.651,0.0416,0.0255,
DATA,CPT_26191,3.76,9.669,0.0413,0.0254,
DATA,CPT_26191,3.78,9.715,0.0409,0.0262,
DATA,CPT_26191,3.8,9.774,0.041,0.0262,
DATA,CPT_26191,3.82,9.772,0.0409,0.0262,
DATA,CPT_26191,3.84,9.756,0.0411,0.0262,
DATA,CPT_26191,3.86,9.824,0.0416,0.0265,
DATA,CPT_26191,3.88,9.778,0.0423,0.0268,
DATA,CPT_26191,3.9,9.729,0.0423,0.0268,
DATA,CPT_26191,3.92,9.722,0.0454,0.0272,
DATA,CPT_26191,3.94,9.732,0.0454,0.0272,
DATA,CPT_26191,3.96,9.719,0.0457,0.0276,
DATA,CPT_26191,3.98,9.719,0.0457,0.0276,
DATA,CPT_26191,4,9.752,0.0452,0.0281,
DATA,CPT_26191,4.02,9.807,0.0452,0.0281,
DATA,CPT_26191,4.04,10.064,0.0434,0.0285,
DATA,CPT_26191,4.06,10.064,0.0424,0.0285,
DATA,CPT_26191,4.08,10.259,0.0419,0.0284,
DATA,CPT_26191,4.1,10.259,0.0423,0.0286,
DATA,CPT_26191,4.12,10.065,0.0436,0.0287,
DATA,CPT_26191,4.14,10.026,0.0449,0.0287,
DATA,CPT_26191,4.16,9.976,0.047,0.0293,
DATA,CPT_26191,4.18,9.931,0.0478,0.0293,
DATA,CPT_26191,4.2,9.783,0.0489,0.0293,
DATA,CPT_26191,4.22,9.641,0.0492,0.0293,
DATA,CPT_26191,4.24,9.403,0.0495,0.0298,
DATA,CPT_26191,4.26,9.146,0.0493,0.0299,
DATA,CPT_26191,4.28,9.056,0.0493,0.0299,
DATA,CPT_26191,4.3,9.02,0.0472,0.0308,
DATA,CPT_26191,4.32,9.02,0.0472,0.0308,
DATA,CPT_26191,4.34,9.108,0.0439,0.0313,
DATA,CPT_26191,4.36,9.113,0.0439,0.0313,
DATA,CPT_26191,4.38,9.012,0.0424,0.0313,
DATA,CPT_26191,4.4,8.915,0.0424,0.0313,
DATA,CPT_26191,4.42,8.81,0.0426,0.0315,
DATA,CPT_26191,4.44,8.81,0.0433,0.0316,
DATA,CPT_26191,4.46,8.527,0.0442,0.0319,
DATA,CPT_26191,4.48,8.527,0.0447,0.0322,
DATA,CPT_26191,4.5,8.277,0.0456,0.0325,
DATA,CPT_26191,4.52,8.254,0.0458,0.0327,
DATA,CPT_26191,4.54,8.428,0.0437,0.0341,
DATA,CPT_26191,4.56,8.71,0.0423,0.0342,
DATA,CPT_26191,4.58,8.937,0.0407,0.0343,
DATA,CPT_26191,4.6,8.955,0.0391,0.0343,
DATA,CPT_26191,4.62,8.974,0.0375,0.0343,
DATA,CPT_26191,4.64,8.992,0.036,0.0343,
DATA,CPT_26191,4.66,9.011,0.0344,0.0343,
DATA,CPT_26191,4.68,9.146,0.037,0.0356,
DATA,CPT_26191,4.7,9.262,0.0378,0.0359,
DATA,CPT_26191,4.72,9.341,0.0385,0.0361,
DATA,CPT_26191,4.74,9.282,0.0389,0.0361,
DATA,CPT_26191,4.76,9.139,0.0394,0.0362,
DATA,CPT_26191,4.78,9.029,0.0397,0.0365,
DATA,CPT_26191,4.8,8.674,0.0397,0.0365,
DATA,CPT_26191,4.82,8.4,0.0408,0.0364,
DATA,CPT_26191,4.84,7.937,0.0415,0.0365,
DATA,CPT_26191,4.86,7.58,0.0423,0.0367,
DATA,CPT_26191,4.88,6.924,0.0427,0.0366,
DATA,CPT_26191,4.9,6.447,0.0432,0.0366,
DATA,CPT_26191,4.92,5.956,0.0442,0.0367,
DATA,CPT_26191,4.94,5.486,0.0451,0.0369,
DATA,CPT_26191,4.96,5.111,0.0443,0.0374,
DATA,CPT_26191,4.98,4.67,0.0445,0.0378,
DATA,CPT_26191,5,4.489,0.0457,0.0383,
DATA,CPT_26191,5.02,4.255,0.045,0.0388,
DATA,CPT_26191,5.04,4.052,0.0452,0.0395,
DATA,CPT_26191,5.06,4.148,0.0452,0.0395,
DATA,CPT_26191,5.08,4.445,0.0453,0.039,
DATA,CPT_26191,5.1,5.026,0.0453,0.039,
DATA,CPT_26191,5.12,5.697,0.045,0.0373,
DATA,CPT_26191,5.14,6.916,0.045,0.0373,
DATA,CPT_26191,5.16,7.573,0.0489,0.0341,
DATA,CPT_26191,5.18,8.592,0.0489,0.0341,
DATA,CPT_26191,5.2,9.034,0.049,0.0391,
DATA,CPT_26191,5.22,9.589,0.0494,0.0404,
DATA,CPT_26191,5.24,9.926,0.0483,0.0409,
DATA,CPT_26191,5.26,10.36,0.0466,0.041,
DATA,CPT_26191,5.28,10.619,0.0448,0.0412,
DATA,CPT_26191,5.3,10.852,0.0434,0.0415,
DATA,CPT_26191,5.32,11.055,0.0418,0.0416,
DATA,CPT_26191,5.34,11.227,0.0424,0.0417,
DATA,CPT_26191,5.36,11.45,0.0439,0.0419,
DATA,CPT_26191,5.38,11.49,0.0455,0.0419,
DATA,CPT_26191,5.4,11.351,0.0488,0.0423,
DATA,CPT_26191,5.42,10.828,0.0508,0.0424,
DATA,CPT_26191,5.44,10.533,0.0508,0.0424,
DATA,CPT_26191,5.46,10.539,0.0552,0.0435,
DATA,CPT_26191,5.48,11.084,0.0552,0.0435,
DATA,CPT_26191,5.5,11.49,0.0526,0.0435,
DATA,CPT_26191,5.52,12,0.0526,0.0435,
DATA,CPT_26191,5.54,12.268,0.0508,0.0442,
DATA,CPT_26191,5.56,12.485,0.0508,0.0442,
DATA,CPT_26191,5.58,12.814,0.0519,0.0441,
DATA,CPT_26191,5.6,12.814,0.0533,0.0445,
DATA,CPT_26191,5.62,12.926,0.0535,0.0446,
DATA,CPT_26191,5.64,13.038,0.0537,0.0447,
DATA,CPT_26191,5.66,13.15,0.054,0.0449,
DATA,CPT_26191,5.68,13.15,0.0565,0.045,
DATA,CPT_26191,5.7,13.209,0.06,0.0448,
DATA,CPT_26191,5.72,13.169,0.0612,0.0449,
DATA,CPT_26191,5.74,13.157,0.061,0.0454,
DATA,CPT_26191,5.76,13.094,0.0612,0.0453,
DATA,CPT_26191,5.78,12.959,0.0603,0.0456,
DATA,CPT_26191,5.8,12.863,0.059,0.045,
DATA,CPT_26191,5.82,12.627,0.0579,0.0453,
DATA,CPT_26191,5.84,12.458,0.0584,0.0457,
DATA,CPT_26191,5.86,12.433,0.0584,0.0457,
DATA,CPT_26191,5.88,12.565,0.0575,0.0466,
DATA,CPT_26191,5.9,12.743,0.0573,0.0469,
DATA,CPT_26191,5.92,12.868,0.0599,0.0464,
DATA,CPT_26191,5.94,13.124,0.0599,0.0464,
DATA,CPT_26191,5.96,13.296,0.0569,0.0442,
DATA,CPT_26191,5.98,13.52,0.0569,0.0442,
DATA,CPT_26191,6,14.114,0.0563,0.0453,
DATA,CPT_26191,6.02,14.114,0.0569,0.0458,
DATA,CPT_26191,6.04,14.362,0.058,0.0469,
DATA,CPT_26191,6.06,14.362,0.059,0.0464,
DATA,CPT_26191,6.08,14.203,0.0618,0.0464,
DATA,CPT_26191,6.1,14.051,0.0638,0.0463,
DATA,CPT_26191,6.12,13.774,0.0645,0.0467,
DATA,CPT_26191,6.14,13.377,0.0643,0.0468,
DATA,CPT_26191,6.16,12.684,0.0643,0.0468,
DATA,CPT_26191,6.18,12.203,0.065,0.0465,
DATA,CPT_26191,6.2,11.425,0.0646,0.0466,
DATA,CPT_26191,6.22,10.854,0.0638,0.0462,
DATA,CPT_26191,6.24,9.362,0.0638,0.0462,
DATA,CPT_26191,6.26,8.844,0.0647,0.047,
DATA,CPT_26191,6.28,8.307,0.0642,0.0478,
DATA,CPT_26191,6.3,7.952,0.0625,0.0492,
DATA,CPT_26191,6.32,7.432,0.0606,0.0499,
DATA,CPT_26191,6.34,7.536,0.0596,0.0506,
